WeekEnding,HSCP,AdmissionType,AdmissionTypeQF,Specialty,SpecialtyQF,NumberAdmissions,Average20182019,PercentVariation
20200906,S37000025,Emergency,,Surgery,,58,61.5,-5.7
20200906,S37000026,Emergency,,All,d,40,32,25
20200906,S37000026,Emergency,,Medical (excl. Cardiology & Cancer),,19,22,-13.6
20200906,S37000026,Emergency,,Medical (incl. Cardiology & Cancer),,21,23.5,-10.6
20200906,S37000026,Emergency,,Surgery,,19,7.5,153.3
20200906,S37000027,Emergency,,Accident & Emergency,,11,8.5,29.4
20200906,S37000027,Emergency,,All,d,291,341,-14.7
20200906,S37000027,Emergency,,Cardiology,,5,3.5,42.9
20200906,S37000027,Emergency,,Medical (excl. Cardiology & Cancer),,170,205.5,-17.3
20200906,S37000027,Emergency,,Medical (incl. Cardiology & Cancer),,175,210,-16.7
20200906,S37000027,Emergency,,Paediatrics (medical & surgical),,20,39.5,-49.4
20200906,S37000027,Emergency,,Paediatrics (medical),,20,39.5,-49.4
20200906,S37000027,Emergency,,Surgery,,85,83,2.4
20200906,S37000028,Emergency,,Accident & Emergency,,11,1,1000
20200906,S37000028,Emergency,,All,d,676,706,-4.2
20200906,S37000028,Emergency,,Cardiology,,38,28.5,33.3
20200906,S37000028,Emergency,,Gynaecology,,8,12,-33.3
20200906,S37000028,Emergency,,Medical (excl. Cardiology & Cancer),,390,395,-1.3
20200906,S37000028,Emergency,,Medical (incl. Cardiology & Cancer),,428,427.5,0.1
20200906,S37000028,Emergency,,Paediatrics (medical & surgical),,43,69.5,-38.1
20200906,S37000028,Emergency,,Paediatrics (medical),,39,66,-40.9
20200906,S37000028,Emergency,,Surgery,,185,196,-5.6
20200906,S37000029,Emergency,,All,d,184,190.5,-3.4
20200906,S37000029,Emergency,,Medical (excl. Cardiology & Cancer),,123,121,1.7
20200906,S37000029,Emergency,,Medical (incl. Cardiology & Cancer),,127,127,0
20200906,S37000029,Emergency,,Paediatrics (medical & surgical),,14,12,16.7
20200906,S37000029,Emergency,,Paediatrics (medical),,12,11.5,4.3
20200906,S37000029,Emergency,,Surgery,,38,46,-17.4
20200906,S37000030,Emergency,,Accident & Emergency,,45,42,7.1
20200906,S37000030,Emergency,,All,d,453,407,11.3
20200906,S37000030,Emergency,,Cardiology,,6,5,20
20200906,S37000030,Emergency,,Gynaecology,,11,11.5,-4.3
20200906,S37000030,Emergency,,Medical (excl. Cardiology & Cancer),,255,191,33.5
20200906,S37000030,Emergency,,Medical (incl. Cardiology & Cancer),,263,199,32.2
20200906,S37000030,Emergency,,Paediatrics (medical & surgical),,46,68.5,-32.8
20200906,S37000030,Emergency,,Paediatrics (medical),,43,65.5,-34.4
20200906,S37000030,Emergency,,Surgery,,88,86,2.3
20200906,S37000031,Emergency,,All,d,44,59,-25.4
20200906,S37000031,Emergency,,Community,,5,6.5,-23.1
20200906,S37000031,Emergency,,Medical (excl. Cardiology & Cancer),,30,28.5,5.3
20200906,S37000031,Emergency,,Medical (incl. Cardiology & Cancer),,30,29,3.4
20200906,S37000031,Emergency,,Surgery,,8,18,-55.6
20200906,S37000032,Emergency,,Accident & Emergency,,63,58.5,7.7
20200906,S37000032,Emergency,,All,d,832,862.5,-3.5
20200906,S37000032,Emergency,,Cancer,,7,5.5,27.3
20200906,S37000032,Emergency,,Cardiology,,25,25,0
20200906,S37000032,Emergency,,Community,,12,5,140
20200906,S37000032,Emergency,,Gynaecology,,26,20.5,26.8
20200906,S37000032,Emergency,,Medical (excl. Cardiology & Cancer),,442,462.5,-4.4
20200906,S37000032,Emergency,,Medical (incl. Cardiology & Cancer),,474,493,-3.9
20200906,S37000032,Emergency,,Paediatrics (medical & surgical),,53,88.5,-40.1
20200906,S37000032,Emergency,,Paediatrics (medical),,52,86,-39.5
20200906,S37000032,Emergency,,Surgery,,204,197,3.6
20200906,S37000033,Emergency,,Accident & Emergency,,13,7,85.7
20200906,S37000033,Emergency,,All,d,349,312.5,11.7
20200906,S37000033,Emergency,,Cancer,,5,3,66.7
20200906,S37000033,Emergency,,Cardiology,,7,6,16.7
20200906,S37000033,Emergency,,Medical (excl. Cardiology & Cancer),,216,170,27.1
20200906,S37000033,Emergency,,Medical (incl. Cardiology & Cancer),,228,179,27.4
20200906,S37000033,Emergency,,Paediatrics (medical & surgical),,22,34.5,-36.2
20200906,S37000033,Emergency,,Paediatrics (medical),,22,34,-35.3
20200906,S37000033,Emergency,,Surgery,,78,79.5,-1.9
20200906,S37000034,Emergency,,Accident & Emergency,,37,28,32.1
20200906,S37000034,Emergency,,All,d,1168,1335.5,-12.5
20200906,S37000034,Emergency,,Cancer,,9,11,-18.2
20200906,S37000034,Emergency,,Cardiology,,41,46.5,-11.8
20200906,S37000034,Emergency,,Gynaecology,,15,12,25
20200906,S37000034,Emergency,,Medical (excl. Cardiology & Cancer),,724,767.5,-5.7
20200906,S37000034,Emergency,,Medical (incl. Cardiology & Cancer),,774,825,-6.2
20200906,S37000034,Emergency,,Paediatrics (medical & surgical),,77,99,-22.2
20200906,S37000034,Emergency,,Paediatrics (medical),,73,92.5,-21.1
20200906,S37000034,Emergency,,Surgery,,263,371,-29.1
20200906,S37000035,Emergency,,Accident & Emergency,,7,4.5,55.6
20200906,S37000035,Emergency,,All,d,834,911,-8.5
20200906,S37000035,Emergency,,Cardiology,,47,43.5,8
20200906,S37000035,Emergency,,Gynaecology,,17,16.5,3
20200906,S37000035,Emergency,,Medical (excl. Cardiology & Cancer),,519,562,-7.7
20200906,S37000035,Emergency,,Medical (incl. Cardiology & Cancer),,570,607,-6.1
20200906,S37000035,Emergency,,Paediatrics (medical & surgical),,53,82.5,-35.8
20200906,S37000035,Emergency,,Paediatrics (medical),,49,82.5,-40.6
20200906,S37000035,Emergency,,Surgery,,187,200.5,-6.7
20200913,S37000001,Emergency,,All,d,406,437.5,-7.2
20200913,S37000001,Emergency,,Cancer,,10,8.5,17.6
20200913,S37000001,Emergency,,Cardiology,,18,11,63.6
20200913,S37000001,Emergency,,Medical (excl. Cardiology & Cancer),,192,195,-1.5
20200913,S37000001,Emergency,,Medical (incl. Cardiology & Cancer),,220,214.5,2.6
20200913,S37000001,Emergency,,Paediatrics (medical & surgical),,61,52,17.3
20200913,S37000001,Emergency,,Paediatrics (medical),,56,47.5,17.9
20200913,S37000001,Emergency,,Paediatrics (surgical),,5,4.5,11.1
20200913,S37000001,Emergency,,Surgery,,118,132,-10.6
20200913,S37000002,Emergency,,All,d,373,407,-8.4
20200913,S37000002,Emergency,,Cancer,,16,9,77.8
20200913,S37000002,Emergency,,Cardiology,,18,13,38.5
20200913,S37000002,Emergency,,Community,,24,38.5,-37.7
20200913,S37000002,Emergency,,Medical (excl. Cardiology & Cancer),,165,152.5,8.2
20200913,S37000002,Emergency,,Medical (incl. Cardiology & Cancer),,199,174.5,14
20200913,S37000002,Emergency,,Paediatrics (medical & surgical),,24,43.5,-44.8
20200913,S37000002,Emergency,,Paediatrics (medical),,23,38,-39.5
20200913,S37000002,Emergency,,Surgery,,121,126,-4
20200913,S37000003,Emergency,,Accident & Emergency,,19,17.5,8.6
20200913,S37000003,Emergency,,All,d,219,234,-6.4
20200913,S37000003,Emergency,,Medical (excl. Cardiology & Cancer),,113,114.5,-1.3
20200913,S37000003,Emergency,,Medical (incl. Cardiology & Cancer),,118,128.5,-8.2
20200913,S37000003,Emergency,,Paediatrics (medical & surgical),,24,26.5,-9.4
20200913,S37000003,Emergency,,Paediatrics (medical),,24,26.5,-9.4
20200913,S37000003,Emergency,,Surgery,,54,58,-6.9
20200913,S37000004,Emergency,,All,d,167,169,-1.2
20200913,S37000004,Emergency,,Community,,31,43,-27.9
20200913,S37000004,Emergency,,Medical (excl. Cardiology & Cancer),,80,71.5,11.9
20200913,S37000004,Emergency,,Medical (incl. Cardiology & Cancer),,81,74.5,8.7
20200913,S37000004,Emergency,,Surgery,,50,42,19
20200913,S37000005,Emergency,,All,d,254,385.5,-34.1
20200913,S37000005,Emergency,,Gynaecology,,7,13,-46.2
20200913,S37000005,Emergency,,Medical (excl. Cardiology & Cancer),,145,218,-33.5
20200913,S37000005,Emergency,,Medical (incl. Cardiology & Cancer),,145,219.5,-33.9
20200913,S37000005,Emergency,,Paediatrics (medical & surgical),,25,45.5,-45.1
20200913,S37000005,Emergency,,Paediatrics (medical),,25,45,-44.4
20200913,S37000005,Emergency,,Surgery,,74,103,-28.2
20200913,S37000006,Emergency,,All,d,339,345.5,-1.9
20200913,S37000006,Emergency,,Community,,23,25.5,-9.8
20200913,S37000006,Emergency,,Gynaecology,,10,12.5,-20
20200913,S37000006,Emergency,,Medical (excl. Cardiology & Cancer),,174,177,-1.7
20200913,S37000006,Emergency,,Medical (incl. Cardiology & Cancer),,182,179,1.7
20200913,S37000006,Emergency,,Paediatrics (medical & surgical),,34,45.5,-25.3
20200913,S37000006,Emergency,,Paediatrics (medical),,34,45.5,-25.3
20200913,S37000006,Emergency,,Surgery,,90,82.5,9.1
20200913,S37000007,Emergency,,Accident & Emergency,,37,41,-9.8
20200913,S37000007,Emergency,,All,d,349,348,0.3
20200913,S37000007,Emergency,,Cancer,,6,7,-14.3
20200913,S37000007,Emergency,,Cardiology,,7,7.5,-6.7
20200913,S37000007,Emergency,,Gynaecology,,6,4.5,33.3
20200913,S37000007,Emergency,,Medical (excl. Cardiology & Cancer),,177,163.5,8.3
20200913,S37000007,Emergency,,Medical (incl. Cardiology & Cancer),,190,178,6.7
20200913,S37000007,Emergency,,Paediatrics (medical & surgical),,46,45,2.2
20200913,S37000007,Emergency,,Paediatrics (medical),,46,45,2.2
20200913,S37000007,Emergency,,Surgery,,70,77,-9.1
20200913,S37000008,Emergency,,All,d,266,346,-23.1
20200913,S37000008,Emergency,,Medical (excl. Cardiology & Cancer),,185,203,-8.9
20200913,S37000008,Emergency,,Medical (incl. Cardiology & Cancer),,188,211.5,-11.1
20200913,S37000008,Emergency,,Paediatrics (medical & surgical),,18,46.5,-61.3
20200913,S37000008,Emergency,,Paediatrics (medical),,18,46.5,-61.3
20200913,S37000008,Emergency,,Surgery,,58,78.5,-26.1
20200913,S37000009,Emergency,,All,d,180,195,-7.7
20200913,S37000009,Emergency,,Cardiology,,12,11.5,4.3
20200913,S37000009,Emergency,,Medical (excl. Cardiology & Cancer),,103,106.5,-3.3
20200913,S37000009,Emergency,,Medical (incl. Cardiology & Cancer),,118,119,-0.8
20200913,S37000009,Emergency,,Paediatrics (medical & surgical),,9,17.5,-48.6
20200913,S37000009,Emergency,,Paediatrics (medical),,9,16,-43.8
20200913,S37000009,Emergency,,Surgery,,45,56,-19.6
20200913,S37000010,Emergency,,Accident & Emergency,,27,12,125
20200913,S37000010,Emergency,,All,d,193,181,6.6
20200913,S37000010,Emergency,,Cancer,,8,11.5,-30.4
20200913,S37000010,Emergency,,Medical (excl. Cardiology & Cancer),,93,93.5,-0.5
20200913,S37000010,Emergency,,Medical (incl. Cardiology & Cancer),,102,107.5,-5.1
20200913,S37000010,Emergency,,Paediatrics (medical & surgical),,17,9,88.9
20200913,S37000010,Emergency,,Paediatrics (medical),,12,8.5,41.2
20200913,S37000010,Emergency,,Paediatrics (surgical),,5,0.5,900
20200913,S37000010,Emergency,,Surgery,,42,51,-17.6
20200913,S37000011,Emergency,,All,d,156,161.5,-3.4
20200913,S37000011,Emergency,,Cardiology,,5,5.5,-9.1
20200913,S37000011,Emergency,,Medical (excl. Cardiology & Cancer),,97,91,6.6
20200913,S37000011,Emergency,,Medical (incl. Cardiology & Cancer),,102,96.5,5.7
20200913,S37000011,Emergency,,Paediatrics (medical & surgical),,13,13.5,-3.7
20200913,S37000011,Emergency,,Paediatrics (medical),,12,13.5,-11.1
20200913,S37000011,Emergency,,Surgery,,36,48.5,-25.8
20200913,S37000012,Emergency,,Accident & Emergency,,118,63.5,85.8
20200913,S37000012,Emergency,,All,d,948,854,11
20200913,S37000012,Emergency,,Cancer,,37,28.5,29.8
20200913,S37000012,Emergency,,Cardiology,,22,16,37.5
20200913,S37000012,Emergency,,Gynaecology,,16,17,-5.9
20200913,S37000012,Emergency,,Medical (excl. Cardiology & Cancer),,468,446.5,4.8
20200913,S37000012,Emergency,,Medical (incl. Cardiology & Cancer),,527,491,7.3
20200913,S37000012,Emergency,,Paediatrics (medical & surgical),,54,57,-5.3
20200913,S37000012,Emergency,,Paediatrics (medical),,45,52,-13.5
20200913,S37000012,Emergency,,Paediatrics (surgical),,9,5,80
20200913,S37000012,Emergency,,Surgery,,233,225.5,3.3
20200913,S37000013,Emergency,,All,d,331,473,-30
20200913,S37000013,Emergency,,Gynaecology,,13,21.5,-39.5
20200913,S37000013,Emergency,,Medical (excl. Cardiology & Cancer),,199,270,-26.3
20200913,S37000013,Emergency,,Medical (incl. Cardiology & Cancer),,200,273.5,-26.9
20200913,S37000013,Emergency,,Paediatrics (medical & surgical),,26,67.5,-61.5
20200913,S37000013,Emergency,,Paediatrics (medical),,26,67.5,-61.5
20200913,S37000013,Emergency,,Surgery,,89,106.5,-16.4
20200913,S37000016,Emergency,,All,d,484,487.5,-0.7
20200913,S37000016,Emergency,,Cardiology,,7,3.5,100
20200913,S37000016,Emergency,,Community,,17,26.5,-35.8
20200913,S37000016,Emergency,,Gynaecology,,13,17.5,-25.7
20200913,S37000016,Emergency,,Medical (excl. Cardiology & Cancer),,258,238,8.4
20200913,S37000016,Emergency,,Medical (incl. Cardiology & Cancer),,266,242.5,9.7
20200913,S37000016,Emergency,,Paediatrics (medical & surgical),,60,59.5,0.8
20200913,S37000016,Emergency,,Paediatrics (medical),,56,59.5,-5.9
20200913,S37000016,Emergency,,Surgery,,127,141.5,-10.2
20200913,S37000017,Emergency,,All,d,153,176.5,-13.3
20200913,S37000017,Emergency,,Medical (excl. Cardiology & Cancer),,85,118,-28
20200913,S37000017,Emergency,,Medical (incl. Cardiology & Cancer),,86,119.5,-28
20200913,S37000017,Emergency,,Paediatrics (medical & surgical),,13,8,62.5
20200913,S37000017,Emergency,,Paediatrics (medical),,12,7,71.4
20200913,S37000017,Emergency,,Surgery,,54,46,17.4
20200913,S37000018,Emergency,,Accident & Emergency,,28,10.5,166.7
20200913,S37000018,Emergency,,All,d,179,171.5,4.4
20200913,S37000018,Emergency,,Cancer,,11,7,57.1
20200913,S37000018,Emergency,,Cardiology,,6,3,100
20200913,S37000018,Emergency,,Medical (excl. Cardiology & Cancer),,82,88.5,-7.3
20200913,S37000018,Emergency,,Medical (incl. Cardiology & Cancer),,99,98.5,0.5
20200913,S37000018,Emergency,,Paediatrics (medical & surgical),,13,20.5,-36.6
20200913,S37000018,Emergency,,Paediatrics (medical),,11,18,-38.9
20200913,S37000018,Emergency,,Surgery,,35,39.5,-11.4
20200913,S37000019,Emergency,,Accident & Emergency,,23,4.5,411.1
20200913,S37000019,Emergency,,All,d,164,150,9.3
20200913,S37000019,Emergency,,Community,,7,8,-12.5
20200913,S37000019,Emergency,,Medical (excl. Cardiology & Cancer),,68,76.5,-11.1
20200913,S37000019,Emergency,,Medical (incl. Cardiology & Cancer),,71,83,-14.5
20200913,S37000019,Emergency,,Paediatrics (medical & surgical),,17,19.5,-12.8
20200913,S37000019,Emergency,,Paediatrics (medical),,15,19,-21.1
20200913,S37000019,Emergency,,Surgery,,46,33,39.4
20200913,S37000020,Emergency,,All,d,359,367.5,-2.3
20200913,S37000020,Emergency,,Cardiology,,5,9,-44.4
20200913,S37000020,Emergency,,Medical (excl. Cardiology & Cancer),,238,206,15.5
20200913,S37000020,Emergency,,Medical (incl. Cardiology & Cancer),,243,215,13
20200913,S37000020,Emergency,,Paediatrics (medical & surgical),,28,56.5,-50.4
20200913,S37000020,Emergency,,Paediatrics (medical),,28,56,-50
20200913,S37000020,Emergency,,Surgery,,87,85.5,1.8
20200913,S37000022,Emergency,,All,d,38,40,-5
20200913,S37000022,Emergency,,Medical (excl. Cardiology & Cancer),,25,22,13.6
20200913,S37000022,Emergency,,Medical (incl. Cardiology & Cancer),,26,24,8.3
20200913,S37000022,Emergency,,Surgery,,12,12,0
20200913,S37000024,Emergency,,All,d,308,337.5,-8.7
20200913,S37000024,Emergency,,Cardiology,,9,16.5,-45.5
20200913,S37000024,Emergency,,Gynaecology,,5,7,-28.6
20200913,S37000024,Emergency,,Medical (excl. Cardiology & Cancer),,204,202.5,0.7
20200913,S37000024,Emergency,,Medical (incl. Cardiology & Cancer),,213,220.5,-3.4
20200913,S37000024,Emergency,,Paediatrics (medical & surgical),,18,22,-18.2
20200913,S37000024,Emergency,,Paediatrics (medical),,14,21.5,-34.9
20200913,S37000024,Emergency,,Surgery,,70,85.5,-18.1
20200913,S37000025,Emergency,,All,d,195,236.5,-17.5
20200913,S37000025,Emergency,,Cardiology,,6,10,-40
20200913,S37000025,Emergency,,Medical (excl. Cardiology & Cancer),,102,123,-17.1
20200913,S37000025,Emergency,,Medical (incl. Cardiology & Cancer),,109,134,-18.7
20200913,S37000025,Emergency,,Paediatrics (medical & surgical),,21,34.5,-39.1
20200913,S37000025,Emergency,,Paediatrics (medical),,21,34.5,-39.1
20200913,S37000025,Emergency,,Surgery,,58,63,-7.9
20200913,S37000026,Emergency,,All,d,41,36,13.9
20200913,S37000026,Emergency,,Medical (excl. Cardiology & Cancer),,24,19,26.3
20200913,S37000026,Emergency,,Medical (incl. Cardiology & Cancer),,24,20.5,17.1
20200913,S37000026,Emergency,,Surgery,,16,15,6.7
20200913,S37000027,Emergency,,Accident & Emergency,,16,3,433.3
20200913,S37000027,Emergency,,All,d,346,321,7.8
20200913,S37000027,Emergency,,Medical (excl. Cardiology & Cancer),,230,212,8.5
20200913,S37000027,Emergency,,Medical (incl. Cardiology & Cancer),,236,218.5,8
20200913,S37000027,Emergency,,Paediatrics (medical & surgical),,22,32,-31.2
20200913,S37000027,Emergency,,Paediatrics (medical),,22,31.5,-30.2
20200913,S37000027,Emergency,,Surgery,,72,67,7.5
20200913,S37000028,Emergency,,Accident & Emergency,,6,1.5,300
20200913,S37000028,Emergency,,All,d,689,749.5,-8.1
20200913,S37000028,Emergency,,Cardiology,,44,33,33.3
20200913,S37000028,Emergency,,Gynaecology,,6,14,-57.1
20200913,S37000028,Emergency,,Medical (excl. Cardiology & Cancer),,416,421.5,-1.3
20200913,S37000028,Emergency,,Medical (incl. Cardiology & Cancer),,463,456.5,1.4
20200913,S37000028,Emergency,,Paediatrics (medical & surgical),,44,59,-25.4
20200913,S37000028,Emergency,,Paediatrics (medical),,40,59,-32.2
20200913,S37000028,Emergency,,Surgery,,170,218.5,-22.2
20200913,S37000029,Emergency,,All,d,185,195.5,-5.4
20200913,S37000029,Emergency,,Medical (excl. Cardiology & Cancer),,126,122,3.3
20200913,S37000029,Emergency,,Medical (incl. Cardiology & Cancer),,129,131,-1.5
20200913,S37000029,Emergency,,Paediatrics (medical & surgical),,14,9,55.6
20200913,S37000029,Emergency,,Paediatrics (medical),,12,8,50
20200913,S37000029,Emergency,,Surgery,,39,48.5,-19.6
20200913,S37000030,Emergency,,Accident & Emergency,,51,37.5,36
20200913,S37000030,Emergency,,All,d,480,423.5,13.3
20200913,S37000030,Emergency,,Cardiology,,7,8,-12.5
20200913,S37000030,Emergency,,Gynaecology,,6,7,-14.3
20200913,S37000030,Emergency,,Medical (excl. Cardiology & Cancer),,279,213.5,30.7
20200913,S37000030,Emergency,,Medical (incl. Cardiology & Cancer),,288,225.5,27.7
20200913,S37000030,Emergency,,Paediatrics (medical & surgical),,44,55,-20
20200913,S37000030,Emergency,,Paediatrics (medical),,37,51.5,-28.2
20200913,S37000030,Emergency,,Paediatrics (surgical),,7,3.5,100
20200913,S37000030,Emergency,,Surgery,,91,97.5,-6.7
20200913,S37000031,Emergency,,All,d,45,66.5,-32.3
20200913,S37000031,Emergency,,Community,,7,9,-22.2
20200913,S37000031,Emergency,,Medical (excl. Cardiology & Cancer),,20,36,-44.4
20200913,S37000031,Emergency,,Medical (incl. Cardiology & Cancer),,21,37,-43.2
20200913,S37000031,Emergency,,Surgery,,13,15,-13.3
20200913,S37000032,Emergency,,Accident & Emergency,,79,72.5,9
20200913,S37000032,Emergency,,All,d,807,889.5,-9.3
20200913,S37000032,Emergency,,Cardiology,,30,36.5,-17.8
20200913,S37000032,Emergency,,Community,,7,7.5,-6.7
20200913,S37000032,Emergency,,Gynaecology,,22,21,4.8
20200913,S37000032,Emergency,,Medical (excl. Cardiology & Cancer),,383,452.5,-15.4
20200913,S37000032,Emergency,,Medical (incl. Cardiology & Cancer),,417,495,-15.8
20200913,S37000032,Emergency,,Paediatrics (medical & surgical),,65,91.5,-29
20200913,S37000032,Emergency,,Paediatrics (medical),,64,86,-25.6
20200913,S37000032,Emergency,,Surgery,,217,202,7.4
20200913,S37000033,Emergency,,Accident & Emergency,,16,11.5,39.1
20200913,S37000033,Emergency,,All,d,335,332.5,0.8
20200913,S37000033,Emergency,,Cancer,,6,5,20
20200913,S37000033,Emergency,,Cardiology,,12,10,20
20200913,S37000033,Emergency,,Medical (excl. Cardiology & Cancer),,196,180,8.9
20200913,S37000033,Emergency,,Medical (incl. Cardiology & Cancer),,214,195,9.7
20200913,S37000033,Emergency,,Paediatrics (medical & surgical),,29,29,0
20200913,S37000033,Emergency,,Paediatrics (medical),,28,28.5,-1.8
20200913,S37000033,Emergency,,Surgery,,72,82.5,-12.7
20200913,S37000034,Emergency,,Accident & Emergency,,32,23,39.1
20200913,S37000034,Emergency,,All,d,1206,1310.5,-8
20200913,S37000034,Emergency,,Cancer,,9,15,-40
20200913,S37000034,Emergency,,Cardiology,,31,43.5,-28.7
20200913,S37000034,Emergency,,Gynaecology,,30,17,76.5
20200913,S37000034,Emergency,,Medical (excl. Cardiology & Cancer),,738,749,-1.5
20200913,S37000034,Emergency,,Medical (incl. Cardiology & Cancer),,778,807.5,-3.7
20200913,S37000034,Emergency,,Paediatrics (medical & surgical),,87,108.5,-19.8
